# Chunk-averaged data for fix temp_profile and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount temp
5000 40 11520
  30 0.7375 288.304 304.773
  31 0.7625 288.534 298.802
  32 0.7875 288.442 303.423
  33 0.8125 287.938 302.033
  34 0.8375 287.844 299.607
  35 0.8625 287.336 302.583
  36 0.8875 288.106 298.281
  37 0.9125 287.816 292.404
  38 0.9375 287.796 289.768
  39 0.9625 287.838 289.736
  40 0.9875 287.784 285.527
75000 40 11520
  1 0.0125 287.776 286.709
  2 0.0375 288.502 285.195
  3 0.0625 288.538 283.171
  4 0.0875 288.86 286.426
  5 0.1125 288.382 290.83
  6 0.1375 288.834 290.054
  7 0.1625 288.524 290.276
  8 0.1875 288.084 289.395
  9 0.2125 287.854 293.951
  10 0.2375 288.312 293.34
  11 0.2625 288.738 295.104
  12 0.2875 287.568 298.187
  13 0.3125 287.71 294.474
  14 0.3375 288.592 300.984
  15 0.3625 288.028 298.046
  16 0.3875 287.686 300.533
  17 0.4125 287.396 301.37
  18 0.4375 287.882 305.538
  19 0.4625 287.852 304.973
  20 0.4875 287.972 307.709
  21 0.5125 287.676 311.873
  22 0.5375 286.87 313.807
  23 0.5625 287.824 316.448
  24 0.5875 288.208 313.085
  25 0.6125 287.442 314.383
  26 0.6375 287.55 311.892
  27 0.6625 287.792 309.369
  28 0.6875 287.62 306.658
  29 0.7125 287.698 306.284
  30 0.7375 288.656 309.21
  31 0.7625 287.428 305.557
  32 0.7875 288.444 300.42
  33 0.8125 288.6 296.541
  34 0.8375 288.074 297.661
  35 0.8625 287.824 289.902
  36 0.8875 287.69 295.212
  37 0.9125 288.068 296.288
  38 0.9375 287.948 285.073
  39 0.9625 287.606 286.605
  40 0.9875 287.892 287.477
80000 40 11519.999999999998
  1 0.0125 287.57 289.493
  2 0.0375 287.842 284.247
  3 0.0625 288.21 283.691
  4 0.0875 287.412 281.842
  5 0.1125 288.694 279.601
  6 0.1375 288.672 283.41
  7 0.1625 287.842 286.499
  8 0.1875 287.772 292.72
  9 0.2125 288.132 299.548
  10 0.2375 287.968 297.334
  11 0.2625 288.17 292.537
  12 0.2875 287.54 292.109
  13 0.3125 287.684 299.702
  14 0.3375 288.396 308.458
  15 0.3625 287.7 299.445
  16 0.3875 288.036 297.8
  17 0.4125 287.634 299.359
  18 0.4375 288.532 299.026
  19 0.4625 287.892 298.97
  20 0.4875 287 310.546
  21 0.5125 287.788 310.915
  22 0.5375 288.532 310.501
  23 0.5625 288.382 317.624
  24 0.5875 288.048 322.881
  25 0.6125 287.968 316.769
  26 0.6375 287.134 309.77
  27 0.6625 287.83 309.264
  28 0.6875 287.84 305.062
  29 0.7125 287.948 302.435
  30 0.7375 288.648 299.341
  31 0.7625 288.066 297.077
  32 0.7875 288.336 297.85
  33 0.8125 287.576 298.243
  34 0.8375 288.348 298.272
  35 0.8625 287.94 301.444
  36 0.8875 288.05 303.519
  37 0.9125 288.078 299.953
  38 0.9375 288.314 294.485
  39 0.9625 288.234 288.954
  40 0.9875 288.242 289.243
85000 40 11520.000000000002
  1 0.0125 287.848 289.507
  2 0.0375 288.014 283.751
  3 0.0625 288.078 280.955
  4 0.0875 289.072 276.517
  5 0.1125 288.05 281.483
  6 0.1375 288.482 291.532
  7 0.1625 287.416 296.644
  8 0.1875 288.346 294.249
  9 0.2125 288.682 290.646
